title,name,dataset_url,pdf,csv,xml,html
Območje invazivk v Občini Zagorje ob Savi,obmocje-invazivk-v-obcini-zagorje-ob-savi,https://podatki.gov.si/data/dataset/obmocje-invazivk-v-obcini-zagorje-ob-savi,,https://podatki.gov.si/dataset/c433344c-27ae-46dc-a937-a606a793d013/resource/3b75ce43-1154-4eb7-bd74-bb42569cdd53/download/invazivkeseznamnajdbzagorjeobsavi.csv,,https://www.gov.si/teme/invazivne-tujerodne-vrste-rastlin-in-zivali/
Seznam ekoloških otokov v Mestni občini Velenje,seznam-ekoloskih-otokov-v-mestni-obcini-velenje,https://podatki.gov.si/data/dataset/seznam-ekoloskih-otokov-v-mestni-obcini-velenje,,https://podatki.gov.si/dataset/23f86ab2-14ca-47b7-83d0-0a7f376b116a/resource/d7442834-317a-4880-8888-b9bf31483d73/download/velenjeopsiekoloskiotoki.csv,,https://www.velenje.si/
Ekološki otoki v občini Mirna,ekoloski-otoki-v-obcini-mirna,https://podatki.gov.si/data/dataset/ekoloski-otoki-v-obcini-mirna,,https://podatki.gov.si/dataset/147cbc0a-b1a3-4257-b009-7698bd18d4a8/resource/b4bd30a8-0aa7-4c82-8bc0-b977c9c13d7e/download/mirnaekolokiotoki.csv,,
Ekološki otoki v občini Bled,ekoloski-otoki-v-obcini-bled,https://podatki.gov.si/data/dataset/ekoloski-otoki-v-obcini-bled,,https://podatki.gov.si/dataset/b818374d-9c90-4691-9555-af85898cbe32/resource/0a609700-b799-4539-b696-1eae5ae2f769/download/012on001bledseznamekolokihotokov.csv,,
Lokacije zbiralnikov odpadnega jedilnega olja v občini Krško,lokacije-zbiralnikov-odpadnega-jedilnega-olja-v-obcini-krsko,https://podatki.gov.si/data/dataset/lokacije-zbiralnikov-odpadnega-jedilnega-olja-v-obcini-krsko,,https://podatki.gov.si/dataset/0a84b984-581f-4f41-8fc2-2f002a18a92d/resource/d7ae2aa3-e696-4232-bd7f-caa307b75bde/download/lokacijeodpadnoolje.csv,,
Zbiralnice ločenih frakciji - ekolološki otoki Zagorje ob Savi,zbiralnice-locenih-frakciji-ekololoski-otoki-zagorje-ob-savi,https://podatki.gov.si/data/dataset/zbiralnice-locenih-frakciji-ekololoski-otoki-zagorje-ob-savi,,https://podatki.gov.si/dataset/37a60983-45eb-4898-b1ca-2a513b73f689/resource/68250e56-07c7-4caa-bcde-5f4b73ea4f05/download/zbiralniceloenihfrakcijiekololokiotoki.csv,,
Lokacije EKO otokov v občini Krško,eko-otoki-v-obcini-krsko,https://podatki.gov.si/data/dataset/eko-otoki-v-obcini-krsko,,https://podatki.gov.si/dataset/805d2dc0-180f-4115-97aa-1d391e336d73/resource/b6ba906f-f48f-4716-bc3a-de7334b47fe6/download/ekootoki2610gospodinjstvakk.csv,,
Ekološki otoki v občini Ravne na Koroškem,ekoloski-otoki-v-obcini-ravne-na-koroskem,https://podatki.gov.si/data/dataset/ekoloski-otoki-v-obcini-ravne-na-koroskem,,https://podatki.gov.si/dataset/c597d57a-2aaf-426a-8ed6-1630caf5050f/resource/f4d13406-3000-4b43-981e-3adb367f77e0/download/009ob009ravnenakorokemekolokiotoki.csv,,https://www.ravne.si/
Ekološki otoki v občini Bohinj,ekoloski-otoki-v-obcini-bohinj,https://podatki.gov.si/data/dataset/ekoloski-otoki-v-obcini-bohinj,,https://podatki.gov.si/dataset/97c5a1cd-ff0e-491b-be71-5510a4ae249e/resource/3c7d2a23-0d93-49e9-abd2-09f240228241/download/012ob02bohinjseznamekolokihotokov.csv,,
Zbiralnice ločenih frakcij,zbiralnice-locenih-frakcij,https://podatki.gov.si/data/dataset/zbiralnice-locenih-frakcij,,https://podatki.gov.si/dataset/b27a59e2-788a-4dc9-9b69-c2d94ad72960/resource/44fa9c2a-c802-4292-9ddf-600e90bcd8e5/download/ekolokiotoki.csv,,
Ekološki otoki v občini Šenčur,ekoloski-otoki-v-obcini-sencur,https://podatki.gov.si/data/dataset/ekoloski-otoki-v-obcini-sencur,,https://podatki.gov.si/dataset/4345e5d2-4e0b-4a30-8dce-9f3d0b6f713b/resource/55f50d14-cce2-4657-ad2a-3de63904490a/download/012ob013enurekolokiotoki.csv,,
Seznam zbirnih centrov za ločeno zbiranje odpadkov v občini Bistrica ob Sotli,seznam-zbirnih-centrov-za-loceno-zbiranje-odpadkov-v-obcini-bistrica-ob-sotli,https://podatki.gov.si/data/dataset/seznam-zbirnih-centrov-za-loceno-zbiranje-odpadkov-v-obcini-bistrica-ob-sotli,,https://podatki.gov.si/dataset/c9e2043f-5dc6-4558-8055-7ca9ca20c766/resource/972b9398-015e-415b-865a-da5e51724364/download/seznamzbirnihcentrovzaloenozbiranjeodpadkovvobinibistricaobsotli.csv,,
Ekološki otoki v občini Žirovnica,ekoloski-otoki-v-obcini-zirovnica,https://podatki.gov.si/data/dataset/ekoloski-otoki-v-obcini-zirovnica,,https://podatki.gov.si/dataset/b746e06d-597b-446a-90bc-99d7fa8277d8/resource/75490e6e-4f1e-4573-8a02-1538c831f2b9/download/012ob017irovnicaseznamekolokihotokov.csv,,
