title,name,dataset_url,pdf,csv,xml,html
Namestitvene zmogljivosti v občini Šalovci,namestitvene-zmogljivosti-v-obcini-salovci,https://podatki.gov.si/data/dataset/namestitvene-zmogljivosti-v-obcini-salovci,,https://podatki.gov.si/dataset/c8f79359-e213-4f7e-8ad1-6a62142d3f86/resource/db761a90-3352-4b13-84c7-fa96b4635cea/download/namestitveobinaalovci.csv,,http://salovci.si/|https://www.ajpes.si/RNO/Ajpes.RNO/RNO/vstop
"Prenočitvene zmogljivosti po skupinah nastanitvenih objektov, občine, Slovenija, 2008 - 2017",surs2164504s,https://podatki.gov.si/data/dataset/surs2164504s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/2164504S.PX|https://www.stat.si/StatWeb/File/DocSysFile/7779|https://www.stat.si/doc/px/pxwin.rar
"Proizvodnja in prodaja industrijskih proizvodov in storitev po Nomenklaturi industrijskih proizvodov (NIP), Slovenija, 2021",surs1706040s,https://podatki.gov.si/data/dataset/surs1706040s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1706040S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8233|https://www.stat.si/doc/px/pxwin.rar
Namestitvene zmogljivosti v občini Veržej,namestitvene-zmogljivosti-v-obcini-verzej,https://podatki.gov.si/data/dataset/namestitvene-zmogljivosti-v-obcini-verzej,,https://podatki.gov.si/dataset/141faddc-db82-41aa-bb39-19751e12ad2d/resource/b31182f5-8852-46a7-810d-74ac69c4776b/download/namestitveobinaverej.csv,,https://verzej.si/|https://www.ajpes.si/RNO/Ajpes.RNO/RNO/vstop
"Poslovne tendence v predelovalnih dejavnostih po dejavnostih (SKD 2008), omejitveni dejavniki, Slovenija, četrtletno",surs1700107s,https://podatki.gov.si/data/dataset/surs1700107s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1700107S.PX|https://www.stat.si/StatWeb/File/DocSysFile/11154|https://www.stat.si/doc/px/pxwin.rar
"Izvoz in uvoz po Klasifikaciji širokih ekonomskih kategorij, po državah, Slovenija, mesečno",surs2490401s,https://podatki.gov.si/data/dataset/surs2490401s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/2490401S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8287|https://www.stat.si/doc/px/pxwin.rar
"Prihodi in prenočitve domačih in tujih turistov, občine, Slovenija, letno",surs2164525s,https://podatki.gov.si/data/dataset/surs2164525s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/2164525S.PX|https://www.stat.si/StatWeb/File/DocSysFile/7779|https://www.stat.si/doc/px/pxwin.rar
"Prihodi in prenočitve turistov po državah, občine, Slovenija, mesečno",surs2164466s,https://podatki.gov.si/data/dataset/surs2164466s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/2164466S.PX|https://www.stat.si/StatWeb/File/DocSysFile/7779|https://www.stat.si/doc/px/pxwin.rar
Turistična taksa v občini Postojna,turisticna-taksa-v-obcini-postojna,https://podatki.gov.si/data/dataset/turisticna-taksa-v-obcini-postojna,,https://podatki.gov.si/dataset/cfa899f0-d99e-40d6-888a-9a5257dd54d3/resource/03dbfe99-4a7a-4c9b-8e87-6e90b7c8d517/download/004ob007postojnainformacijeoturistinihtaksah.csv,,https://www.postojna.si/
Register lokalnih turističnih vodnikov za turistično območje občine Sevnica,register-turisticnih-vodnikov-za-turisticno-obmocje-obcine-sevnica,https://podatki.gov.si/data/dataset/register-turisticnih-vodnikov-za-turisticno-obmocje-obcine-sevnica,,https://podatki.gov.si/dataset/196b22c4-d4f4-4c86-bf91-b0b7a9f8b8cf/resource/080fcf2a-5914-4b19-ae50-03d3db5208a9/download/registerturistinihvodnikovzaturistinoobmojeobinesevnica.csv,,https://www.obcina-sevnica.si/
Gostinski objekti v občini Ig,gostinski-objekti-v-obcini-ig,https://podatki.gov.si/data/dataset/gostinski-objekti-v-obcini-ig,,https://podatki.gov.si/dataset/2e4c3f2c-fb2f-4aef-8c8c-d19fc0b5d128/resource/73fd8a33-2a6a-4245-8cac-e6ecfb4e3a78/download/gostinskiobjektiobineig.csv,,https://www.obcina-ig.si/
GOSTINSKI OBJEKTI PODČETRTEK,gostinski-objekti-podcetrtek,https://podatki.gov.si/data/dataset/gostinski-objekti-podcetrtek,,https://podatki.gov.si/dataset/be4622f1-1ab6-4d6d-82eb-01f831439ec7/resource/342eb7da-571c-46ea-bbeb-e1297bca08ca/download/gostinskiobjekti.csv|https://podatki.gov.si/dataset/be4622f1-1ab6-4d6d-82eb-01f831439ec7/resource/2c1d4335-40a8-444c-91f4-5804d13a47e0/download/gostinskiobjektimetapodatki.csv,,
"Podjetja po občinah, letno",surs1418807s,https://podatki.gov.si/data/dataset/surs1418807s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1418807S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8276|https://www.stat.si/doc/px/pxwin.rar
